Monday 8:00 AM,0.978283649669,0.142206603637,0.997451682838,0.166792189781,0.132324959361,0.0332256228208,0.000401892448698,8.52187047963e-05,0.0027049614544,0.00189011966803,0.185693386883,0.0278214571845,,
Monday 9:00 AM,0.0103234336155,0.0564620677081,0.314126241326,0.0630397871356,0.400744091723,0.156211063081,0.00098883367942,0.00573802763635,0.000503178269283,0.0317574372349,0.349714984459,7.00049608157e-05,,
Monday 10:00 AM,0.00688553483581,0.00580540831548,0.798260872141,0.512349731714,0.704555964871,0.092927123934,0.00826208530595,0.0593373973846,0.00333416899143,0.00809809457462,0.0124442569565,0.041984689095,,
Monday 11:00 AM,0.000377461819762,0.131583829354,0.0654072861277,0.721572688074,0.158517912072,0.00953043035572,0.00904754925329,0.0210955011781,0.066588588323,0.00171719822217,0.0211928060464,0.0472137131352,,
Monday 12:00 PM,8.82196538424e-05,0.13703731201,0.374424492296,0.0149087331937,0.366396568678,0.0335361025477,0.00277368928507,0.00103839855938,0.000367721793546,0.0025490415566,0.0278318482615,0.0508320933118,,
Monday 1:00 PM,0.00171183965199,0.0646613473597,0.739337271522,0.0384834506408,0.752865229419,0.00257047226785,0.0192981445535,1.27115644044e-05,0.0035426614674,0.0527689245967,0.0740982035925,0.0915556821327,,
Monday 2:00 PM,0.027412266613,0.0186944450052,0.99826099634,0.205698602476,0.907731695572,0.0410284895858,0.0723427088758,5.09293958271e-06,0.0725426508341,0.200152862324,0.191880190913,0.0843533833371,,
Monday 3:00 PM,0.00475148841153,0.00182859771477,0.69938594209,0.119161409596,0.582796541342,0.264579157871,0.0251235128585,0.00052824494688,0.024788732194,0.306921478349,0.18026656625,0.0981139714992,,
Monday 4:00 PM,0.0700018551316,0.0361872054334,0.181784564141,0.620659669615,0.11835768201,0.0633447713511,0.755358635631,0.0136777256842,0.275559200627,0.183056583004,0.0087187488085,0.312735197529,,
Monday 5:00 PM,0.0988528933685,0.0316750586167,0.00158680557088,0.805169946937,0.0308635421024,0.398894807685,0.534393029891,0.0195416316662,0.526775889223,0.114989505186,0.0185464383786,0.325730114242,,
Monday 6:00 PM,0.172763797502,0.152559758172,0.724815775278,0.383197325199,0.191264839721,0.800857862128,0.0904449699694,0.208416416436,0.0595386479409,0.197982265822,0.117038439937,0.0153308518955,,
Monday 7:00 PM,0.767083607434,0.350477469973,0.272341309221,0.75333572319,0.76875173769,0.342476508099,0.834585151924,0.697009195258,0.0175528318077,0.172552298367,0.708523247406,0.354748414296,,
Tuesday 8:00 AM,0.253216876085,0.0612906670345,0.0565204720046,0.422530430237,0.00192049049999,0.0668993335966,0.000315222397677,0.855897158325,0.0340852414333,0.812045607734,0.0062455825488,0.213478808942,,
Tuesday 9:00 AM,0.935001040312,0.0629736631699,0.470769224127,0.149014382549,0.19025460956,0.720013777286,0.0449890357852,0.465877150046,0.00425505552083,0.447868389128,0.518308243679,0.180833516167,,
Tuesday 10:00 AM,0.702129827036,0.239456848522,0.164603129937,0.244126689611,0.174681630379,0.0707695594208,0.000853215230865,0.355199787406,0.00186176215043,0.455672726969,0.178631896415,0.173067092097,,
Tuesday 11:00 AM,0.0387575704888,0.00958566447839,0.129174512693,0.167047221722,0.0295852329491,0.0158103140854,1.47176759726e-06,0.152822098477,9.25911945753e-06,0.0272934211421,0.0151687702637,0.028402103304,,
Tuesday 12:00 PM,0.00299246434254,0.0510578786022,0.306271327065,0.431403744312,0.382437062779,0.0146166495897,5.01875594733e-06,0.0985284527522,1.39189270743e-05,0.00261194330477,0.00393991327511,0.0190652049329,,
Tuesday 1:00 PM,0.00131449412782,0.0833578623033,0.274785383507,0.786661439034,0.212623314123,0.00130762148504,0.000583032588534,0.105820884576,0.000941999300667,0.00287869517165,0.0937604454555,0.00467401944522,,
Tuesday 2:00 PM,0.00394041403589,0.014557527775,0.422869779018,0.906842529241,0.0502948366444,0.00687761176556,0.0183330494564,0.0917388970112,0.0122701767996,0.00329759974624,0.299820279244,0.215389129134,,
Tuesday 3:00 PM,0.00866960253623,0.0735371546558,0.0490273237626,0.352387867104,0.0280718938399,0.0559616097106,0.0105806948632,0.0136268075081,0.0276452263629,0.0298035583327,0.370859110217,0.027733709963,,
Tuesday 4:00 PM,0.0416261235125,0.3861928777,0.0244300128956,0.841346540875,0.187999025606,0.248017769438,0.318257744328,0.157791613222,0.0158889421936,0.00728235437617,0.878447363927,0.00175428492172,,
Tuesday 5:00 PM,0.655114142163,0.361891957332,0.0915061823467,0.733019669324,0.710422856937,0.255880096006,0.13784122608,0.612532305307,0.222295114772,0.164715838816,0.513184107944,0.00235659731569,,
Tuesday 6:00 PM,0.957849871763,0.22790876123,0.518880915774,0.516282144456,0.619954897318,0.0502353549764,0.0546777100131,0.300423749738,0.327296973602,0.546990793565,0.713923616769,0.123239540921,,
Tuesday 7:00 PM,0.594126985247,0.810895424138,0.707726258354,0.586241908741,0.412404806194,0.103504376525,0.636368404018,0.638409120009,0.0681736423991,0.941756451351,0.419882193967,0.826300982852,,
Wednesday 8:00 AM,0.000400075893334,0.618301460276,0.14738792942,0.164822311022,0.031457197633,0.266931440288,8.09229121038e-08,0.170156923027,0.000639727095194,0.055460943338,0.00975578543778,0.000662717830064,1.3946919313010127e-07,
Wednesday 9:00 AM,0.0166837774036,0.703164716313,0.000277131926575,0.78096478229,0.0996890372402,0.121289134103,0.00222697636938,0.507424712893,0.0561363538638,0.185015362461,0.13175039528,0.0707573853705,2.1274259376062515e-07,
