,8,9,10,11,12,13,14,15,16,17,18,19,Average Hourly
Monday,60.4,68.4,74.7,75.0,79.8,76.9,79.4,76.6,75.9,69.0,69.0,72.0,73.0916666667
Tuesday,63.7,73.3,80.8,77.9,83.8,83.1,83.9,77.4,76.1,75.0,75.8,73.3,77.0083333333
Wednesday,67.2,71.4,80.4,83.1,83.9,80.9,80.4,77.4,75.5,75.7,77.5,75.8,77.4333333333
Thursday,68.0,75.6,81.3,82.8,83.5,83.1,84.1,80.5,76.2,76.7,78.2,80.1,79.175
Friday,65.3,73.8,78.4,81.7,80.3,84.9,79.7,79.6,77.2,76.5,77.9,75.6,77.575
Saturday,60.1,64.7,72.1,76.4,78.7,78.7,79.8,76.0,76.3,76.9,78.4,77.8,74.6583333333
Average Hourly,64.1166666667,71.2,77.95,79.4833333333,81.6666666667,81.2666666667,81.2166666667,77.9166666667,76.2,74.9666666667,76.1333333333,75.7666666667,
