Monday 8:00 AM,0.00103804849888,0.000283445653582,0.467551479985,0.0721384085286,0.292482093716,0.235316714938,0.173990112194,0.00130023985918,0.0252167845185,0.000234252879283,0.201141773514,0.18606007349271808,1.10056132781e-05,0.435284110733,0.000161615427306,0.00998041769892,0.0389324846824,0.189899768128,0.0438562199453,7.4127834378e-06,0.300277947418,0.0368710327348,0.121743144577,0.0713181871828,0.175099283498,0.332358048848,,,,
Monday 9:00 AM,7.00896445556e-09,4.88863787533e-25,0.0258773229779,1.45033291193e-05,0.166992161264,0.000163672989796,6.71698053778e-21,0.456356770118,0.000798771916259,1.5164141645e-16,2.74169013827e-05,0.2135552286442196,1.24124115522e-05,0.380777097158,0.000321643994319,9.16591495275e-06,0.0189480347113,0.0418862616978,3.43924254457e-07,1.38007893564e-14,0.00798350775809,2.21279850536e-06,0.000382514699752,2.6324186979e-08,0.160951787337,0.171556087181,,,,
Monday 10:00 AM,5.74310974044e-09,3.73035625195e-11,6.34207159036e-06,0.000737497650911,0.105186524782,2.02808964911e-05,1.3301208142e-18,0.146552619447,0.481028952848,2.21657148685e-09,8.8797944646e-09,0.21355522864421678,0.00100438516974,0.060092086727,3.92772595606e-05,0.00118172132497,0.223132687299,0.0578702827081,0.109858705175,0.000123973298151,0.000227603628123,2.59691554232e-05,0.140988893989,0.295316758188,0.0545534156108,0.467739991021,,,,
Monday 11:00 AM,9.96392522377e-05,8.82390451655e-06,3.95850123446e-07,0.0390013180611,0.00193475721967,0.0637718726671,0.00325067773515,0.292246646945,0.459778278169,5.12079481267e-07,0.000257755565808,,0.0347138977786,0.262815208349,0.00188409525231,0.0734275943985,0.119116934923,2.0699493956e-05,0.364627608858,0.0201995795754,0.00736929836907,0.408585708652,0.407460613328,0.235717831496,0.147094198322,0.246499302809,,,,
Monday 12:00 PM,2.60062438602e-06,2.19676325385e-12,0.00121364396912,0.185637003936,0.0014302438661,2.86671470284e-08,0.0144497867996,0.0291376805986,0.0319379380126,0.067565457524,0.0227656935025,,0.0399920486992,0.406403206925,0.307666965024,0.102990194789,0.0360298776603,2.01529754093e-06,0.393357964834,0.231889461036,0.451437243798,0.120912002843,0.274667495477,0.482312943821,0.25311419798,0.23134728011,,,,
Monday 1:00 PM,3.78776614721e-05,2.97676663898e-06,0.0532910261441,0.3083890214,0.000165750585928,1.79734458902e-19,1.18970516267e-07,0.00071108656879,0.0477708153002,0.324223056386,0.00877970135407,0.21355522864422477,0.0137883699276,0.447149657461,0.234830017706,0.340149232073,0.0659023290781,0.0502676761144,0.216048858067,0.116373896897,0.30857475549,0.000106595969622,0.380726664251,0.353120120708,0.344064707393,0.26434265896,,,,
Monday 2:00 PM,0.000482169748487,6.18803134037e-07,0.00468192453847,0.275239077536,0.0023259818107,5.42865562234e-12,1.82756411252e-07,0.00245151588588,0.00427303423034,0.274531683476,0.0211718838202,0.2135552286442196,0.0497418983005,0.166709207775,0.0149149900182,0.134800939645,0.000114486728226,0.0609057551532,0.00159260618884,0.025776053891,0.220993692333,0.00723031210184,0.253696997942,0.325335122413,0.380081927108,0.0352589383645,,,,
Monday 3:00 PM,2.37689169826e-10,1.31716139819e-08,0.011453590383,0.465865796652,0.000863817368291,2.40801964859e-10,3.7193532005e-17,0.058915912305,0.00120737073784,0.423874893027,0.00396166280511,0.16523820110139825,0.0245063710208,0.479053192022,0.00468819810041,0.107564845387,0.00113675637624,0.0114506448285,0.0187284663574,0.162147225458,0.00522119629579,1.22762301223e-06,0.278937473509,0.140056758882,0.419953831734,0.416336116997,,,,
Monday 4:00 PM,3.99057885478e-17,5.48123864655e-06,0.00879839351197,0.264597764411,2.79596741216e-05,4.61311686745e-24,0.000455839024191,0.0796438580222,0.363673658115,0.0122879537449,0.000136070812462,0.16637211828449838,0.216366192506,0.060612081155,0.128340845215,0.00811572489096,0.195244691885,7.49261675758e-05,0.252573487167,0.482816045463,0.169683119746,3.5896437117e-05,0.284647219938,0.287840319919,0.277536045803,0.426890772324,,,,
Monday 5:00 PM,5.48208682504e-06,1.46313799061e-08,0.149451742871,0.476181511003,0.000280810128695,1.26345346622e-14,0.00160280374912,0.0415607717964,0.0730810865463,0.454219640706,0.0881108792151,0.16637211828450188,0.143330919738,0.0216334301062,0.0957265955105,0.077189793897,0.0651959543518,0.00735862754004,0.165731199156,0.342722479262,0.194104199962,0.055075910121,0.105927317705,0.164704136843,0.289665358213,0.365615086453,,,,
Monday 6:00 PM,0.00533243774418,0.00262499430261,0.0425578003623,0.378034640563,4.54632194597e-07,9.04836973229e-16,0.37379163753,0.000333951834461,2.75402042094e-12,0.0341319184074,0.00441767797651,0.2012588398665971,0.000874885621534,9.20899889318e-05,0.182851921015,2.52327400962e-07,2.80923187676e-18,0.443611722997,0.00296406561009,0.0274847295811,0.0505410782184,0.0049135016736,0.00460220834563,3.5171245227e-06,0.0202070316123,0.000538003994742,,,,
Monday 7:00 PM,0.0445490258001,0.000410748634561,4.6372440802e-09,0.238027542194,2.68988957546e-27,2.30062058076e-14,8.03029973364e-05,2.97233799391e-11,7.67708594946e-68,4.85660692096e-20,0.00414037871962,0.21355522864423288,6.96134411266e-11,1.34732469856e-27,0.00372149372834,7.52638765095e-13,1.03034425589e-32,0.26089023718,3.47221178744e-16,6.20457030991e-12,0.141098286462,1.59337027253e-05,0.000102477286153,3.60905484219e-06,0.000357557590388,0.00374761499156,,,,
Tuesday 8:00 AM,0.000435311448923,0.411461265414,0.00506271869645,0.0113784302196,0.0501824572546,0.104019888179,0.344971888725,0.00390186102402,0.000405877595504,0.00291536183104,0.381284904263,0.02768016488685249,0.469153685978,0.00152728777255,0.19604131303,0.000624695817369,0.00540878941663,0.321335319523,0.0458188767426,0.459082640662,0.00383899974291,0.195446983907,0.44548476067,8.39738201595e-06,0.135240227927,0.0013627026232,0.34412008097061614,0.44564979501205404,0.38769721138783836,
Tuesday 9:00 AM,8.08573443576e-07,0.000809744606331,7.02205462443e-17,0.0512635274133,1.88451447279e-06,5.18398770108e-06,0.0100265404193,2.34839726018e-06,2.15468425098e-10,4.19796771725e-05,1.61990031176e-11,4.072918723426614e-09,0.063751072268,4.86427611383e-09,0.36861321881,2.90365490459e-07,0.00713597250268,0.0797809673248,0.000229983274324,0.00358634746603,0.000147575948163,0.439520910734,0.0162729073658,9.41250852484e-07,5.73925139363e-07,1.02554984062e-06,0.04828268273251661,0.33176416428596023,0.3458738981842392,
