,8,9,10,11,12,13,14,15,16,17,18,19,Average Hourly
Monday,65.9,71.8,77.7,81.1,81.1,77.3,80.2,78.8,80.5,78.7,79.0,77.8,77.4916666667
Tuesday,66.3,72.3,77.2,81.2,79.9,82.2,81.7,79.8,79.5,79.5,83.8,77.4,78.4
Wednesday,66.0,73.6,79.4,82.4,81.9,81.7,80.5,79.7,81.9,80.7,78.6,83.1,79.125
Thursday,68.2,76.1,79.0,82.9,82.7,82.2,83.5,81.4,77.4,81.8,81.6,82.0,79.9
Friday,67.3,73.5,78.4,81.7,82.9,81.4,82.7,81.2,81.8,79.8,81.1,81.5,79.4416666667
Saturday,60.8,67.8,74.7,76.8,80.2,79.6,79.9,79.1,78.0,79.0,79.1,81.3,76.3583333333
Average Hourly,65.75,72.5166666667,77.7333333333,81.0166666667,81.45,80.7333333333,81.4166666667,80.0,79.85,79.9166666667,80.5333333333,80.5166666667,
