Monday 8:00 AM,0.00210573341221,-0.0167141137105,0.0171204123539,-0.0142278610844,-0.0134735861086,0.0189585276184,0.0279791978225,0.0337547500172,0.0218765697013,0.0315630568354,0.0183742239715,-0.0832662473001,-0.0594975013393,0.0198673632976,-0.0198913242274,-0.0788469739474,-0.0204024332998,-0.00338974637706,-0.0575005079855,,,
Monday 9:00 AM,0.0233016018366,0.00782331733918,0.0658648978306,-0.00863787372762,0.00239029007729,0.0602444666513,0.0443276112253,0.0210849581846,0.0241793759268,0.0652748887835,-0.000973398614929,-0.00987113906849,-0.00975304652174,0.0330380900403,0.043340572366,-0.0375583981456,-0.00975559199741,-0.0208678947964,0.0386235542594,,,
Monday 10:00 AM,0.040831050667,-0.0331825723975,-0.0178028313482,-0.0176716055791,-0.0079177931565,0.0505774869578,0.0302766462254,-0.0166034012759,0.0520429061477,0.0536351107771,0.00788812663761,-0.0271664199179,-0.0269980771707,0.0494260949066,-0.0037198258804,-0.0445908479394,0.000560081900598,-0.0715375473087,-0.000195632632155,,,
Monday 11:00 AM,0.0423357292169,-0.0556428655005,-0.0417983500365,-0.00713549576881,-0.0247376241895,0.0212438481496,0.0322133525163,0.00903118724894,0.0282446681716,0.00110241776412,-0.00491839455158,-0.0279597870655,-0.00340413337569,0.0548566448582,0.00118219704982,0.0113526316407,0.00523516273273,-0.0828440988993,-0.0325659248689,,,
Monday 0:00 PM,0.047608159995,0.00739669657375,-0.0282774919026,-0.00633936294097,-0.0628378290116,0.020797479288,0.0228037105394,0.00012619410674,-0.00429208959531,-0.0367332660857,-0.00872177626345,-0.0406121092562,0.0133410256322,0.0398288214339,-8.26712433788e-05,0.0453158107369,0.0567804973725,-0.0328487593692,-0.010963369821,,,
Monday 1:00 PM,0.00847097432544,-0.0320683970802,-0.062042810722,0.0386591232168,-0.0381388179211,-0.0208215926501,-0.0345460109618,-0.0210735448655,0.0187753103765,-0.0285167268083,-0.0203196117318,-0.0102796704644,0.00512870673876,0.0194655295765,-0.0220183279848,0.0271728605622,0.0402691699275,-0.0343537170513,-0.0252076282604,,,
Monday 2:00 PM,-0.0204263773822,-0.0307119593843,-9.44276831395e-05,0.0156282620059,0.0109100791639,-0.0488147203106,-0.045590785572,0.00796132198637,0.00509188841337,0.0163546196557,0.0100949060999,-0.000428106997479,-0.017558161068,-0.0122026040135,-0.0392167218079,0.0054013899021,-0.00440494787309,-0.00404912597832,-0.0124911758107,,,
Monday 3:00 PM,0.0341947265007,-0.0163486434329,-0.0293210970943,0.00250693075,-0.0182217912427,-0.0483275071238,0.000942855521919,0.0341740416187,0.0203659102121,0.00627891628301,0.0453876191208,-0.00165789182759,0.0135985143945,0.00998378399324,0.00200864983342,-0.00564639694185,-0.0316234188635,0.0140258856465,0.00714174527039,,,
Monday 4:00 PM,0.0377023542018,-0.0352904159189,-0.00951263985048,-0.00778396876859,0.0459791652534,0.0279816848136,0.0396910728908,0.0193375561355,0.0301189251572,-0.0102453643839,0.060016985862,-0.00352518474158,0.0040817269066,0.0669738897802,0.0308268756409,-0.0100651032015,-0.0297883436231,0.0443660933128,0.063065352576,,,
Monday 5:00 PM,0.00199760072149,-0.0366670124194,0.00701940609963,-0.0079181317331,0.043826704112,-0.0450627029834,0.0119361296038,0.0105772871689,-0.00535661405919,-0.000230584882961,0.0249478725556,-0.0779600145204,-0.0154014437899,0.0110169561448,0.0141851329924,-0.00793706422635,-0.0301257065684,0.00384343867464,0.0144146673691,,,
Monday 6:00 PM,-0.00142146326235,-0.0353632863237,0.00396822466324,-0.0304673788499,-0.0101352817323,-0.0339506555031,-0.0029827668191,-0.0311210007348,0.0194391823389,0.0275628814944,-0.00348879255297,0.0122195971257,-0.067636834483,-0.0124212020637,-0.0630425986424,-0.0465985360705,-0.0124581666099,0.0136695713705,-0.0534378255407,,,
Monday 7:00 PM,-0.0104977288759,-0.0386862040113,-0.00507676268967,-0.0640318912913,-0.0285326023214,0.00425556706289,-0.0358937656248,-0.0752575625561,-0.0293691848372,-0.00112747612367,-0.0216391109595,0.0166452095147,-0.0560990649921,-0.0271688984902,-0.0969123836925,-0.0480060094571,0.00852447506452,-0.0456429255418,-0.0202871138094,,,
Tuesday 8:00 AM,0.0685135834999,0.0364362947869,0.0435723509744,0.0280976972534,0.00589927915832,-0.0205880413708,-0.0380531520608,0.0128143336918,0.0255923886977,0.037615138708,-0.0429779359871,-0.0237327240022,-0.0612551210244,-0.0729944515055,-0.0411868685953,0.0365709313202,-0.0543032712915,-0.0206737620253,-0.0746359127111,0.06429137192928348,-0.016420140518516414,0.0159923514082867
Tuesday 9:00 AM,0.0531854324722,0.0367364690841,-0.000119140197731,0.0101310251943,-0.0531157254306,0.001034954586,-0.0612462408343,-0.0297348151891,0.0010888115403,0.0329009277736,-0.0408605566726,-0.0354494131054,-0.0118806085095,-0.0220115671132,-0.031205412534,0.00162864654771,-0.0431086172892,-0.0371291755698,-0.0253831967656,0.06775178748378673,-0.0022940653459047012,0.02590535234547566
Tuesday 10:00 AM,0.0124755077733,0.0250830138218,-0.0314462399674,-0.0133105309655,-0.0750979542966,-0.0202802040822,-0.00779610197178,-0.027124160644,0.00589368357025,0.0198541201001,-0.0371127652144,-0.0316322969474,-0.0529134316884,0.0155454063573,-0.0117092770611,0.0311553906816,-0.0306541692292,-0.0207146167168,0.0184739331801,0.013509137026530237,-0.02221044612686247,-0.019073957131496483
