Monday 8:00 AM,3.37609879094e-06,5.59189967445e-05,4.1063706541e-06,6.38155746303e-05,4.80257033836e-06,0.14341126586596356,0.000218978394783,0.100417774774,0.0462867751042,4.46142949738e-07,0.000311915477508,2.16877114522e-07,2.70523254045e-08,6.74850371716e-05,0.015900361172,0.0124047425069,2.21470524006e-08,2.24292540498e-06,8.52927929579e-10,0.000151123800727,0.0003429886080602971,
Monday 9:00 AM,3.39607095056e-11,9.30806314911e-07,3.72764264609e-10,7.670323898e-08,1.40717284601e-11,0.15729920705033706,1.39941364041e-06,0.00264410538896,0.00334059559887,1.50594905236e-15,1.29044998212e-08,1.08073195723e-10,2.3204932711e-09,1.31549350046e-07,9.19446126452e-08,1.25000157056e-05,0.000586202293729,1.79780336899e-08,1.09097879227e-12,2.91098225628e-06,1.466018806354882e-05,
Monday 10:00 AM,4.10521247494e-10,1.04966173239e-06,1.52285276376e-08,1.66067800564e-05,6.90536881652e-13,0.15729920705003644,6.91761104869e-07,9.71733913851e-06,5.09933301755e-07,1.93862250684e-11,1.04966702846e-10,1.3163242403e-11,5.42166735066e-10,1.07402957089e-06,1.46387014509e-08,2.73873041788e-09,9.06906565906e-07,3.04753478181e-10,1.20708858495e-09,3.2315495944e-12,2.8203207826665664e-08,
Monday 11:00 AM,1.77816589247e-06,8.16687296423e-07,3.76197633247e-05,5.79036130885e-08,2.22854159698e-10,,7.51290523182e-08,0.000260880305134,1.40198220312e-05,3.39752153355e-09,2.38401200495e-15,1.50690511802e-10,1.43330892893e-09,1.08018813318e-06,1.45060700727e-08,2.36802310498e-07,2.9690100122e-06,6.08315291653e-10,3.48380349088e-08,8.31490528519e-12,1.981636597359651e-12,
Monday 12:00 PM,2.25061804151e-06,1.66889752949e-06,5.23320846626e-07,5.16082723934e-05,1.46065865605e-08,,3.19243986305e-06,0.0153727300127,0.00256716423095,2.00916159646e-06,2.13475762951e-17,2.36377220434e-09,6.57390758285e-06,0.000117963792263,1.33092651823e-06,5.09964261893e-06,1.34498771211e-11,2.47059264966e-09,9.22082814054e-09,1.54676281847e-08,4.2693228025662534e-11,
Monday 1:00 PM,5.71105379568e-08,2.94308087937e-06,3.04682514474e-05,0.00021959202043,2.48146212622e-12,0.1572992070500917,0.000171897867057,7.27947045854e-05,0.0274419806012,7.90239443032e-07,5.18865628976e-13,6.32463889371e-11,5.50831631758e-05,0.00012357753228,0.000129674096053,4.84095104192e-06,3.52529227321e-16,2.54815022605e-13,5.50532369094e-11,1.17906555423e-07,6.823031771921023e-11,
Monday 2:00 PM,1.98393629729e-05,1.05855554825e-06,9.34947881018e-07,0.00106888182697,1.93981874421e-10,0.15729920705033706,1.22168632571e-05,2.63268825857e-06,0.0040480343108,2.91978350104e-05,1.93117717923e-13,1.28506731922e-06,2.29255222971e-10,0.000217831906978,0.000116657043738,2.14054036523e-08,1.17252243835e-13,1.42713365471e-14,3.81373620455e-09,4.05524780031e-07,7.163935560764111e-10,
Monday 3:00 PM,5.76412313685e-06,0.000181566062755,1.6246704345e-06,0.000518263373974,8.86400948646e-07,0.15026435365668114,1.31535380541e-06,3.86581687066e-05,0.00520044923683,0.000252024137839,2.3187005993e-13,2.43012154279e-05,6.41686532893e-11,0.00908299218019,3.08835036627e-07,4.89777625314e-08,6.55429029946e-10,7.95079977948e-15,3.22762115791e-08,7.05484313688e-08,7.210892929001581e-10,
Monday 4:00 PM,0.000246791261333,2.95111449975e-09,2.04374761007e-05,5.34594933128e-10,6.97518341545e-06,0.14751339559105817,9.46716752175e-06,2.96067474277e-08,0.000168323503909,8.64152396383e-07,7.41742464719e-11,4.20135446812e-07,3.42613638603e-09,3.09447364094e-07,9.73311402928e-09,4.08828341711e-10,3.85523850307e-09,8.05740609214e-14,2.41738067629e-10,2.15452927366e-07,5.836945774364843e-12,
Monday 5:00 PM,0.011659390176,1.08283933821e-09,1.00670636191e-08,2.94366944003e-07,1.10230408249e-08,0.14751339559112048,3.87572590384e-05,3.82573360679e-11,1.20275281675e-07,2.45136313239e-05,7.18805324143e-09,7.1748731396e-07,4.6827487002e-09,2.54817136424e-07,5.84474888935e-12,2.11818672709e-11,9.37278954923e-10,3.08502410406e-14,4.31866093506e-12,4.74623759345e-07,4.1730877709717426e-12,
Monday 6:00 PM,0.000448368395992,1.85677123549e-06,2.65102064892e-10,7.04559905152e-05,2.03464127989e-08,0.15562876569320658,6.45199459942e-10,1.11425458375e-09,1.27936501642e-07,9.30408547361e-10,1.63494797546e-13,4.5919700425e-06,4.73604018244e-11,4.21299896414e-06,1.17278242628e-10,1.24509817364e-10,2.96306117804e-09,2.32096938777e-11,2.78264834307e-16,2.61905689297e-06,9.406935829417774e-12,
Monday 7:00 PM,1.65150832229e-06,7.47885035862e-06,1.25798772567e-13,1.68652678802e-06,2.20365840492e-10,0.15729920705024925,1.63496127755e-10,5.80824228167e-10,1.20933902199e-08,9.46475625444e-18,8.83504279064e-18,8.51062061178e-08,3.66862859817e-08,0.000104850057674,1.4391156715e-10,1.19637715455e-09,3.9278522069e-12,1.92385907606e-08,2.33198551865e-13,1.3925174347e-05,3.540367804235828e-07,
Tuesday 8:00 AM,5.07407891574e-05,1.96425401155e-07,6.30614146058e-06,0.00597895849924,0.00017732530746,4.5254548967424236e-07,1.54165281047e-07,0.00888802613404,0.0280606841876,1.55975132734e-08,3.25599387902e-09,3.29450372721e-07,6.57315687547e-06,2.06638360079e-05,1.73565604015e-06,5.88866309754e-08,2.08129455032e-05,0.000311630533029,1.28238525396e-05,1.73206828051e-09,,
Tuesday 9:00 AM,7.10627176151e-12,6.27457300233e-10,1.76317238549e-13,0.00159875239331,3.65101449461e-11,1.9086253833058412e-06,8.87289328863e-10,0.00154860668514,0.000208219893388,4.08110418186e-10,5.83973582473e-09,7.18220027741e-11,0.000155086559437,6.71060742168e-10,5.2099535018e-08,1.25192431769e-10,2.44811777817e-08,8.8978006983e-06,1.19720429571e-11,3.02509999891e-05,,
Tuesday 10:00 AM,1.01216216722e-10,9.21003435801e-07,4.13853896695e-15,0.000386101885472,2.27283220215e-05,4.14420789027883e-05,1.95663920403e-05,0.000265747506802,8.73025838713e-08,1.59974762865e-13,8.74496819857e-11,2.80097387704e-15,1.67574456923e-05,8.80398612971e-14,2.66635963111e-11,3.04871097114e-17,2.04759507361e-10,4.70560697952e-12,4.6014442161e-12,7.72987852708e-07,,
Tuesday 11:00 AM,2.21749985281e-10,8.92826885181e-08,5.81806479315e-08,4.29632917007e-05,2.26370673817e-06,2.946755400893624e-05,0.000253481536632,6.23016860305e-10,4.81075248934e-05,1.15094543518e-15,2.16716355156e-09,5.7187424439e-17,6.4653981158e-07,3.08451719626e-07,6.51390289901e-13,4.77263705149e-13,2.54764535276e-14,6.4869086816e-14,5.08315990619e-11,1.65178519953e-09,,
Tuesday 12:00 PM,5.51705258891e-12,1.96128259313e-06,2.72488538721e-10,1.28577245579e-07,5.99836910113e-07,1.2686287843116256e-06,7.411549703e-06,1.35593611498e-12,1.03044978478e-07,1.13058566761e-16,2.46626972206e-12,2.5137960516e-13,2.89220375159e-09,2.76064292826e-09,6.57650795419e-14,4.63991715922e-14,1.32292816181e-15,4.10901909512e-10,3.54550142151e-14,4.78329752013e-11,,
Tuesday 1:00 PM,1.478523125e-09,0.000114980586807,3.92217432436e-09,3.19479379824e-08,4.97360813464e-09,1.2085318284585345e-06,2.8565748043e-06,4.17841787649e-10,4.69762814906e-09,4.40138813781e-14,4.17607079334e-15,6.46084080926e-13,4.41463658123e-14,4.47532933501e-11,8.58052494798e-11,1.89699463221e-12,1.45871632417e-14,5.53454870231e-09,3.34409187931e-11,9.08113536907e-13,,
Tuesday 2:00 PM,5.35183094144e-07,1.24102193632e-06,3.51369412249e-10,7.19340337411e-07,1.17685051168e-09,9.84623383531081e-07,2.92403702232e-06,3.19580907197e-07,0.000136272164525,7.00557332437e-15,9.54678702752e-11,8.9941524113e-11,2.00983691446e-13,1.60339255615e-12,1.19987534945e-06,1.23572528467e-10,3.26900679505e-06,1.02436278878e-07,2.54541328969e-12,8.60765057461e-11,,
Tuesday 3:00 PM,3.5351934227e-06,0.000545801827457,2.6366021294e-09,4.86345586521e-09,7.35409115823e-07,9.98153795574836e-06,7.52659146238e-07,7.09068478083e-05,4.52704459075e-06,4.96463476028e-11,1.58372395618e-09,4.87445003497e-11,1.16728546447e-11,9.27288398118e-14,6.20786449582e-09,2.20164265598e-07,0.00165902122257,0.000164592749076,2.7689156106e-11,4.45991743799e-11,,
