,8,9,10,11,12,13,14,15,16,17,18,19,Average Hourly
Monday,69.1,78.5,83.1,90.7,90.7,81.9,82.1,79.9,79.7,79.6,79.3,77.0,80.9666666667
Tuesday,70.0,87.7,91.7,93.4,91.7,90.3,91.2,87.9,85.2,85.1,84.4,87.4,87.1666666667
Wednesday,74.7,86.1,90.5,91.7,90.8,90.6,90.1,89.0,86.3,85.8,84.5,86.5,87.2166666667
Thursday,69.8,85.1,91.0,93.4,92.7,91.3,89.2,87.7,88.4,89.6,85.4,89.4,87.75
Friday,75.6,88.3,91.2,92.6,91.7,92.4,90.5,88.7,88.2,88.3,85.1,86.2,88.2333333333
Saturday,68.4,78.0,85.5,82.8,86.6,88.3,82.3,84.9,85.8,87.1,86.4,87.5,83.6333333333
Average Hourly,71.2666666667,83.95,88.8333333333,90.7666666667,90.7,89.1333333333,87.5666666667,86.35,85.6,85.9166666667,84.1833333333,85.6666666667,
