,8,9,10,11,12,13,14,15,16,17,18,19,Average Hourly
Monday,74.6,84.1,91.8,90.5,90.8,90.3,87.4,89.4,88.9,88.4,86.6,88.3,87.5916666667
Tuesday,74.2,82.3,87.7,88.5,91.7,88.9,87.8,86.9,87.1,83.8,86.5,85.7,85.925
Wednesday,69.6,84.2,89.9,91.5,91.7,91.7,91.2,91.1,89.9,89.5,87.0,87.0,87.8583333333
Thursday,73.5,85.4,91.7,90.0,89.3,88.4,91.6,91.7,90.6,88.2,87.7,88.0,88.0083333333
Friday,72.3,84.6,88.5,89.3,90.3,91.4,90.0,91.6,88.9,88.0,86.7,89.8,87.6166666667
Saturday,66.2,77.6,79.4,81.9,85.1,83.9,84.3,86.6,81.7,83.0,88.9,89.2,82.3166666667
Average Hourly,71.7333333333,83.0333333333,88.1666666667,88.6166666667,89.8166666667,89.1,88.7166666667,89.55,87.85,86.8166666667,87.2333333333,88.0,
