Monday 8:00 AM,0.106571480179,0.0468927706583,0.0965205617352,0.117756704984,
Monday 9:00 AM,0.191417776346,0.13679584364,0.183649868206,0.101636680824,
Monday 10:00 AM,0.148095493777,0.169160976856,0.178903504229,0.0776537917811,
Monday 11:00 AM,0.0911387893103,0.126817249033,0.130033046757,0.0261358453735,
Monday 12:00 PM,0.102063529587,0.134653585727,0.0822415156215,0.0191334384813,
Monday 1:00 PM,0.148239896094,0.0845735076423,0.0720314570616,0.0795939812723,
Monday 2:00 PM,0.147867404196,0.0883501329524,0.0527224837846,0.0569773071466,
Monday 3:00 PM,0.130983242095,0.0822657448391,0.0457543314285,0.0503030507478,
Monday 4:00 PM,0.183138261847,0.104866011256,0.114305949792,0.0642704652634,
Monday 5:00 PM,0.18067032005,0.144956073923,0.115937099336,0.102242435061,
Monday 6:00 PM,0.160710902825,0.146526073606,0.100123188985,0.146486423355,
Monday 7:00 PM,0.197024525523,0.185438184272,0.134654124917,0.178892999331,
Tuesday 8:00 AM,0.095091808737,0.0753593178694,0.0766769941497,0.0790880865738,
Tuesday 9:00 AM,0.11519604564,0.129451749058,0.128008792601,0.137656333896,
Tuesday 10:00 AM,0.151888987664,0.112865567414,0.0860140615563,0.144581597908,
Tuesday 11:00 AM,0.172662690465,0.0999698643855,0.0768524617464,0.0885271640948,
Tuesday 12:00 PM,0.170198770846,0.101440019485,0.0963704246907,0.0995786247055,
Tuesday 1:00 PM,0.176752286207,0.103088207665,0.0635595619549,0.0698118473762,
Tuesday 2:00 PM,0.170163980496,0.120306210162,0.0973023021901,0.0847735630777,
Tuesday 3:00 PM,0.159001036568,0.0948205004452,0.0936024931237,0.0905348375948,
Tuesday 4:00 PM,0.209162221161,0.109891221261,0.127068653156,0.100957457123,
Tuesday 5:00 PM,0.225143320884,0.101041538753,0.144772649058,0.137068659354,
Tuesday 6:00 PM,0.239014723318,0.122060577618,0.210215035195,0.161077263541,
Tuesday 7:00 PM,0.201974682421,0.12455372,0.240038093209,0.142252882371,
Wednesday 8:00 AM,0.112196474067,0.103183843539,0.128631871466,0.0820365914178,0.17318366791574086
Wednesday 9:00 AM,0.157994881513,0.0924650494821,0.171494394072,0.094221060921,0.17536078365332347
Wednesday 10:00 AM,0.122100344675,0.128545620088,0.116800443047,0.0657185762197,0.09720129061666133
Wednesday 11:00 AM,0.0627612497043,0.105099701865,0.119905887647,0.0536147848178,0.08148162776500745
Wednesday 12:00 PM,0.0367010180909,0.104449232622,0.130376410861,0.0945876539932,0.06998614042872867
Wednesday 1:00 PM,0.05170291421,0.125670767462,0.0999198008643,0.11534357884,0.08930153867874546
Wednesday 2:00 PM,0.0523923692395,0.147832746609,0.0902382712053,0.0668905653033,0.12717137436519219
Wednesday 3:00 PM,0.0539860278648,0.077064402948,0.0880856827265,0.0734619262471,0.05140781395973122
Wednesday 4:00 PM,0.102776954557,0.17041519011,0.154550875008,0.159489298668,0.10082039950635562
Wednesday 5:00 PM,0.159288297493,0.198028814637,0.178673578363,0.177157461255,0.13650677267562672
Wednesday 6:00 PM,0.164060379394,0.154727872157,0.0992229995606,0.134928938558,0.10472787651837813
Wednesday 7:00 PM,0.139558441887,0.177766221216,0.129821933749,0.125304748484,0.18090671272379577
Thursday 8:00 AM,0.0358546365009,0.0904194543683,0.0607756894896,0.125176310839,0.09222989663430396
Thursday 9:00 AM,0.080190697673,0.124834749345,0.122935626061,0.111495865632,0.22126669638319996
Thursday 10:00 AM,0.0875671057884,0.134003431066,0.0980776136959,0.106621409619,0.17766951672859516
Thursday 11:00 AM,0.135854883089,0.112753483361,0.0710783274284,0.0841564889365,0.15524804881799503
Thursday 12:00 PM,0.146584197968,0.106635987532,0.0787228743345,0.115578779003,0.16555303321735992
Thursday 1:00 PM,0.154582814433,0.133992356044,0.13516523291,0.149752051773,0.11722294719119777
Thursday 2:00 PM,0.126082791876,0.159653659216,0.137514568222,0.10516708906,0.04838645831587882
Thursday 3:00 PM,0.126075663838,0.102769013277,0.147715344992,0.0691534054121,0.0920523472966026
Thursday 4:00 PM,0.164199469884,0.139605875164,0.137273227227,0.10264772771,0.1490879193672501
Thursday 5:00 PM,0.179799482763,0.126685543083,0.101193038382,0.16568753645,0.15944951915801917
Thursday 6:00 PM,0.157854097562,0.114854216745,0.1016179702,0.170875540905,0.14431765762291796
Thursday 7:00 PM,0.17723965011,0.102785342073,0.0990108369553,0.252233624717,0.13748798660960718
Friday 8:00 AM,0.0945377148857,0.106862897937,0.0859570069247,0.117928356863,
Friday 9:00 AM,0.0924771555706,0.12811320044,0.104915648458,0.152301096001,
Friday 10:00 AM,0.0681197125579,0.117607307778,0.0625110318369,0.153829157507,
Friday 11:00 AM,0.0858287602322,0.0943819324139,0.066075973866,0.1347574767,
Friday 12:00 PM,0.0713917039185,0.0904087109051,0.0903330065523,0.141854014298,
Friday 1:00 PM,0.0404807454537,0.0781783514221,0.0941460869916,0.176015562449,
Friday 2:00 PM,0.0845075075275,0.0903206112721,0.0748994728545,0.138081478079,
Friday 3:00 PM,0.101183932265,0.0989762212594,0.0694795007182,0.111366514978,
Friday 4:00 PM,0.156756324247,0.126915544656,0.127204753244,0.163194282692,
Friday 5:00 PM,0.153946854828,0.179551882757,0.167986115164,0.147750501734,
Friday 6:00 PM,0.185818978393,0.197236851241,0.174616840452,0.161601018004,
Friday 7:00 PM,0.226832158118,0.208570824383,0.178526764721,0.193358869918,
Saturday 8:00 AM,0.12229790296,0.117479199926,0.217060619913,0.154405027769,
