1.469289625282472513e-02
3.367369175868340642e-02
5.674802832131740221e-02
6.774871987349616320e-02
7.251838956567248362e-02
6.873598470487429779e-02
6.159664157221288183e-02
5.822884780702258095e-02
5.982278235201246575e-02
5.844732042449157089e-02
5.762879506952153091e-02
6.078066554418184303e-02
1.643786822956554497e-02
3.705266532367901960e-02
5.300540662279127485e-02
6.734985498551639138e-02
7.320863586597350925e-02
7.447429095814865618e-02
6.574028602045998981e-02
5.754763610602259966e-02
6.074559208608364819e-02
5.998177683535448751e-02
6.467407585260565028e-02
6.929837869948828055e-02
1.670532623924389851e-02
3.603045886773333789e-02
5.965674428518109168e-02
6.742550443037839680e-02
7.138464704964235519e-02
6.979435645648984776e-02
6.716815986164346997e-02
6.360528008100013730e-02
6.142925814120139827e-02
6.451862027599962468e-02
6.606586740764308630e-02
6.299300917721965820e-02
1.595078697527821041e-02
3.627078129321280320e-02
6.157450803135119943e-02
6.856781584061674706e-02
6.856810173114535889e-02
6.907596000832520733e-02
6.875631353548820879e-02
6.467248382004150975e-02
6.489335304590609921e-02
7.004092494986474682e-02
7.295612260028216944e-02
7.377835011379382801e-02
2.371036479615124329e-02
3.951598502720697625e-02
5.542133912183617311e-02
6.698494305091994006e-02
7.533296807835453135e-02
6.912501544426896682e-02
7.259120721039614976e-02
6.738563758700021056e-02
6.306489393952532940e-02
6.415835634503576357e-02
6.774366915546024825e-02
7.331001259510941392e-02
2.007356771868762726e-02
3.586908960511699801e-02
4.477096491123211397e-02
5.400476535954492480e-02
5.893247707193676604e-02
6.175762372790710025e-02
6.671702399474359335e-02
6.061629922859743114e-02
7.102422681496121937e-02
6.909009622573360210e-02
7.570494984711896580e-02
7.812096369438532861e-02
